"Feature.ID","Old.Taxon","Domain","Phylum","Subphylum","Order","Family","Genus","Species","Confidence","Taxon"
"d51dfbfcf0a5b0763d974a0685afdb6a","D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Erysipelotrichaceae UCG-004;D_6__uncultured bacterium","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae UCG-004","uncultured bacterium",0.99967939725102,"Bacteria_Firmicutes_Erysipelotrichales_Erysipelotrichaceae_Erysipelotrichaceae UCG-004_uncultured bacterium_1"
"f3429892ed7afefaef42c2416a4ede42","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-014;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014","uncultured bacterium",0.715779631756957,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-014_uncultured bacterium_12"
"416b894821a7d879694d6d83c8a61f0f","D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6","Bacteria","Acidobacteria","Subgroup 6",NA,NA,NA,NA,0.999999999759673,"Bacteria_Acidobacteria_75"
"863e96938d025ec16f788211df182a03","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.998550497489159,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_154"
"4b583722f612200f7da263e675058602","D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","uncultured bacterium",NA,0.915064040836871,"Bacteria_Actinobacteria_Solirubrobacterales_67-14_uncultured bacterium_29"
"ebd862c495f4d220bed03614489a141d","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Diplorickettsiales;D_4__Diplorickettsiaceae;D_5__Aquicella;D_6__uncultured bacterium","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","uncultured bacterium",0.834318849838051,"Bacteria_Proteobacteria_Diplorickettsiales_Diplorickettsiaceae_Aquicella_uncultured bacterium_1"
"bf97a683629aab3adcd9ae8e9be6ffcc","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea",NA,0.983620761101804,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_61"
"e57405a911e0f84afc008d0539acd1cf","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured bacterium",0.733662003232666,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_uncultured bacterium_6"
"49d01411b46e1bd81222c42242d67d66","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pirellula","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA,0.99999857266666,"Bacteria_Planctomycetes_Pirellulales_Pirellulaceae_Pirellula_9"
"60ac51dbcf8e1ef416abc49abb3c71d0","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group",NA,0.989500871566363,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_93"
"5039d9ed105fd1729857d67df351ee50","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Kaistiaceae;D_5__Kaistia;D_6__uncultured bacterium","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia","uncultured bacterium",0.999977647278157,"Bacteria_Proteobacteria_Rhizobiales_Kaistiaceae_Kaistia_uncultured bacterium_1"
"90d2536b78a34b8fe5333f208f49f0a8","D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Solirubrobacteraceae;D_5__Solirubrobacter;D_6__uncultured bacterium","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","uncultured bacterium",0.962288723972064,"Bacteria_Actinobacteria_Solirubrobacterales_Solirubrobacteraceae_Solirubrobacter_uncultured bacterium_13"
"cf71f5343080ff7159ec4def391e26b2","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella 3",NA,0.998976084975916,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_Tyzzerella 3_98"
"8a831674ef03398218a17c7a8292ec5a","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,0.999990233437613,"Bacteria_Proteobacteria_Enterobacteriales_Enterobacteriaceae_9"
"905f1b84667fbd8b1c0c4bc27207ae45","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-014","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014",NA,0.99971438682626,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-014_35"
"669a7b5ba05ec02d2cef32eb3023db4a","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylobacterium;D_6__Methylobacterium radiotolerans","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium","Methylobacterium radiotolerans",0.757605953899202,"Bacteria_Proteobacteria_Rhizobiales_Beijerinckiaceae_Methylobacterium_Methylobacterium radiotolerans_1"
"624e30d5a63ea537b9d3795f05b384d5","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea;D_6__uncultured Clostridiales bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea","uncultured Clostridiales bacterium",0.943869464607561,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_uncultured Clostridiales bacterium_36"
"4ad6dd5a1d83f515071cc74c7170bc81","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-010","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010",NA,0.999198162183958,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-010_20"
"331a03332fb86230450413984a09f44b","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae","Bacteria","Actinobacteria",NA,"Micromonosporales","Micromonosporaceae",NA,NA,0.999993069293643,"Bacteria_Actinobacteria_Micromonosporales_Micromonosporaceae_14"
"44ceca130529cb19155e6751d64cb400","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Rubinisphaeraceae;D_5__SH-PL14;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14","uncultured bacterium",0.997943271966223,"Bacteria_Planctomycetes_Planctomycetales_Rubinisphaeraceae_SH-PL14_uncultured bacterium_12"
"88405f03efb455ba32930f339542a241","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA,0.999577367630741,"Bacteria_Proteobacteria_Rhizobiales_Rhizobiaceae_6"
"53882fc7817a26314391d6c7f4d21102","D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","uncultured bacterium",NA,0.994294539950589,"Bacteria_Chloroflexi_Thermomicrobiales_JG30-KF-CM45_uncultured bacterium_15"
"6d4c82bb1f3c0b72af2a60cdc43fbbd3","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__Alistipes;D_6__uncultured Bacteroidales bacterium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured Bacteroidales bacterium",0.714874468072102,"Bacteria_Bacteroidetes_Bacteroidales_Rikenellaceae_Alistipes_uncultured Bacteroidales bacterium_6"
"e8804f11acf9b6b2167660c015b2e2c9","D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Anaeroplasmatales;D_4__Anaeroplasmataceae;D_5__Anaeroplasma;D_6__uncultured bacterium","Bacteria","Tenericutes","Mollicutes","Anaeroplasmatales","Anaeroplasmataceae","Anaeroplasma","uncultured bacterium",0.998148514673593,"Bacteria_Tenericutes_Anaeroplasmatales_Anaeroplasmataceae_Anaeroplasma_uncultured bacterium_7"
"aeb21be3ef32b3759290c7a8c6a58911","D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales;D_4__Blastocatellaceae","Bacteria","Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA,0.999999616063427,"Bacteria_Acidobacteria_Blastocatellales_Blastocatellaceae_5"
"c7e43427f81924ca10593b6d6070ab67","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales","Bacteria","Actinobacteria",NA,"Micrococcales",NA,NA,NA,0.999571231667426,"Bacteria_Actinobacteria_Micrococcales_3"
"593dba85635ae9ca870c1cb40ba6c495","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Stenotrophomonas;D_6__uncultured bacterium","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","uncultured bacterium",0.839978835230941,"Bacteria_Proteobacteria_Xanthomonadales_Xanthomonadaceae_Stenotrophomonas_uncultured bacterium_1"
"a3d00866963b3aee86f610563d4b9f02","D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA,0.999999996870433,"Bacteria_Actinobacteria_Solirubrobacterales_67-14_4"
"5111e9f2b6b1b5d5757a6e78cb59950e","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA,0.999738673326101,"Bacteria_Bacteroidetes_Chitinophagales_Chitinophagaceae_uncultured_4"
"b0a3facd6f247c36f2bc08370b5dd2d1","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__uncultured;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","uncultured","uncultured bacterium",0.83189564429966,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_uncultured_uncultured bacterium_30"
"2f3f4a8b621b67876ba66371d3867c05","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__uncultured;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","uncultured","uncultured bacterium",0.962284897586992,"Bacteria_Planctomycetes_Isosphaerales_Isosphaeraceae_uncultured_uncultured bacterium_13"
"0d8cea118d4a5b193e611ac986bfeb59","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella 3",NA,0.999581524032184,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_Tyzzerella 3_99"
"930e7493987a5d03964d4320b2896dfe","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__uncultured;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","uncultured","uncultured bacterium",0.894767413773903,"Bacteria_Planctomycetes_Isosphaerales_Isosphaeraceae_uncultured_uncultured bacterium_14"
"0c27af806ecdbeaab3da198679f6b0a9","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides;D_6__uncultured Bacteroidaceae bacterium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uncultured Bacteroidaceae bacterium",0.725419106929065,"Bacteria_Bacteroidetes_Bacteroidales_Bacteroidaceae_Bacteroides_uncultured Bacteroidaceae bacterium_4"
"2147e873a18ef8fd7359394a6c2f51fa","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae NK4A214 group","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae NK4A214 group",NA,0.811610175566737,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae NK4A214 group_4"
"2d8fbd1f12c9540796e7c7a2bd056afc","D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Polyangiaceae;D_5__Pajaroellobacter;D_6__uncultured bacterium","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter","uncultured bacterium",0.722658037353174,"Bacteria_Proteobacteria_Myxococcales_Polyangiaceae_Pajaroellobacter_uncultured bacterium_1"
"35373a567b48a283e5eed8ba33d35da4","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae","Bacteria","Actinobacteria",NA,"Micromonosporales","Micromonosporaceae",NA,NA,0.999892198040194,"Bacteria_Actinobacteria_Micromonosporales_Micromonosporaceae_15"
"3937dd48c4d19a082aac1880b292cd3b","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pirellula","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA,0.999998951677907,"Bacteria_Planctomycetes_Pirellulales_Pirellulaceae_Pirellula_10"
"bbf8238d8411141bdc206b4fdddafce0","D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Izimaplasmatales;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Tenericutes","Mollicutes","Izimaplasmatales","uncultured bacterium",NA,NA,0.998513442766507,"Bacteria_Tenericutes_Izimaplasmatales_uncultured bacterium_1"
"11f40610f5d4cf390cfcc7baaacb2668","D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__IMCC26256;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Actinobacteria","Acidimicrobiia","IMCC26256","uncultured bacterium",NA,NA,0.872682237508165,"Bacteria_Actinobacteria_IMCC26256_uncultured bacterium_16"
"191b67924a3ed89dbb1396095bea2876","D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria;D_3__Gastranaerophilales;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales","uncultured bacterium",NA,NA,0.995159930192592,"Bacteria_Cyanobacteria_Gastranaerophilales_uncultured bacterium_11"
"b6284eed2e6934672921506b0b792313","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group",NA,0.991508382183159,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_94"
"6cff3fd53b1efd0ca633ef4f5c72e719","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__Fimbriiglobus;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus","uncultured bacterium",0.999812589007887,"Bacteria_Planctomycetes_Gemmatales_Gemmataceae_Fimbriiglobus_uncultured bacterium_19"
"52f6933c65d3885f39989a4109c0511f","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-010","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010",NA,0.997988590221127,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-010_21"
"f38da32ddd1147eeb94877b817653032","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Anaerocolumna;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerocolumna","uncultured bacterium",0.895389507858961,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_Anaerocolumna_uncultured bacterium_1"
"52790620d6b2f5d3d67716d20e5c1067","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea;D_6__uncultured Clostridiales bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea","uncultured Clostridiales bacterium",0.877594888233487,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_uncultured Clostridiales bacterium_37"
"d834bb074dbd9d698b1a8d5e52182139","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae","Bacteria","Actinobacteria",NA,"Micrococcales","Microbacteriaceae",NA,NA,0.999979650748818,"Bacteria_Actinobacteria_Micrococcales_Microbacteriaceae_4"
"ec05d08280dd1b878b88314429cb89ed","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.999947136311459,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_34"
"c51f3dc63506f9556b1df0fe632d5248","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__KF-JG30-B3;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3","uncultured bacterium",NA,0.999490534984753,"Bacteria_Proteobacteria_Rhizobiales_KF-JG30-B3_uncultured bacterium_2"
"1fe9364a1836cb5ed1eabbe1298f66e8","D_0__Bacteria;D_1__RsaHF231;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","RsaHF231","uncultured bacterium",NA,NA,NA,NA,0.999984298532984,"Bacteria_RsaHF231_1"
"b31ee3ee51f29e34c07838ab3a97bf65","D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured bacterium",NA,0.719230159278854,"Bacteria_Actinobacteria_Gaiellales_uncultured_uncultured bacterium_25"
"49f83e26645970a3e80cab02b7162a63","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group;D_6__uncultured Firmicutes bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured Firmicutes bacterium",0.847082229126428,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_uncultured Firmicutes bacterium_33"
"a0b71e7b46c651fb22442f26f24a0cfe","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__Pythium insidiosum;D_6__Pythium insidiosum","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Pythium insidiosum",NA,0.999763345610919,"Bacteria_Proteobacteria_Rickettsiales_Mitochondria_Pythium insidiosum_3"
"2b250e74250ceac1e22daae7a5d6ab68","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group",NA,0.976266123372731,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_95"
"fb428b698c1592de70b1a281b861d98e","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea",NA,0.999525889477481,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_62"
"59cc890228e9e6322016808b4c6a6642","D_0__Bacteria;D_1__Actinobacteria;D_2__MB-A2-108;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Actinobacteria","MB-A2-108","uncultured bacterium",NA,NA,NA,0.999094356694757,"Bacteria_Actinobacteria_uncultured bacterium_5"
"12f532f114fe91becd0f3f3b43b47de1","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.999990176042833,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_155"
"9d60ddb830b77024cae68360853f97e3","D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome","Bacteria","Chloroflexi","TK10","metagenome",NA,NA,NA,0.980610245333847,"Bacteria_Chloroflexi_metagenome_6"
"918145132e02fb3844ced11389a35380","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiales vadinBB60 group;D_5__uncultured Clostridiales bacterium;D_6__uncultured Clostridiales bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales vadinBB60 group","uncultured Clostridiales bacterium",NA,0.773591989804592,"Bacteria_Firmicutes_Clostridiales_Clostridiales vadinBB60 group_uncultured Clostridiales bacterium_28"
"456b48ac21e273d916c83e8f4ed3f803","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA,0.995020635326133,"Bacteria_Firmicutes_Clostridiales_54"
"ac72490d793e3f8c3cb3a5351dc56a4a","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-013","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013",NA,0.951768247439187,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-013_11"
"cd1f7880819d4a8c7cb68e3f3a688833","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group",NA,0.960776983976672,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_96"
"57e3be1a81d8acdf17c2b48124df7a7a","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Rhodoplanes;D_6__uncultured bacterium","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes","uncultured bacterium",0.701940006719309,"Bacteria_Proteobacteria_Rhizobiales_Xanthobacteraceae_Rhodoplanes_uncultured bacterium_5"
"d63947253592bb85f9b53745168a7e77","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__uncultured;D_6__uncultured bacterium","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","uncultured","uncultured bacterium",0.943340635199764,"Bacteria_Proteobacteria_Enterobacteriales_Enterobacteriaceae_uncultured_uncultured bacterium_1"
"65d54d7f77453d7931c9916c26ab7a09","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Diplorickettsiales;D_4__Diplorickettsiaceae;D_5__Aquicella;D_6__uncultured bacterium","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","uncultured bacterium",0.804360595328125,"Bacteria_Proteobacteria_Diplorickettsiales_Diplorickettsiaceae_Aquicella_uncultured bacterium_2"
"fa3123736733e855a26e5edde86848f3","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae;D_5__Actinoplanes;D_6__uncultured bacterium","Bacteria","Actinobacteria",NA,"Micromonosporales","Micromonosporaceae","Actinoplanes","uncultured bacterium",0.991847546264602,"Bacteria_Actinobacteria_Micromonosporales_Micromonosporaceae_Actinoplanes_uncultured bacterium_27"
"3f646a774bff21664c80ce07e929826e","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Actinomycetales;D_4__Actinomycetaceae;D_5__Actinomyces;D_6__uncultured Actinomycetales bacterium","Bacteria","Actinobacteria",NA,"Actinomycetales","Actinomycetaceae","Actinomyces","uncultured Actinomycetales bacterium",0.987624203671447,"Bacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_uncultured Actinomycetales bacterium_2"
